id,age,gender,zip_code,race,name,dob
9472,81,male,56012,bronze,Hal Larson,1939-09-30
9473,68,male,56021,gold,Blair Rosenbaum,1953-01-21
9474,65,female,56019,silver,Grace Murazik,1955-05-21
9475,65,male,56013,bronze,Denis Robel,1955-10-29
9476,76,female,56017,silver,Jacelyn Hamill,1944-09-20
9477,72,female,56013,bronze,Lanell Bernier,1948-04-28
9478,67,female,56017,gold,Marva Mertz,1954-01-13
9479,71,female,56015,gold,Elia Johnston,1949-12-23
9480,97,female,56014,bronze,Leonore Hessel,1923-06-23
9481,83,male,56016,gold,Thurman Olson,1938-02-19
9482,102,female,56018,bronze,Jonell Vandervort,1918-12-01
9483,79,female,56021,silver,Suzie Hammes,1941-09-04
9484,102,female,56015,gold,Deane Howe,1918-07-20
9485,89,female,56021,bronze,Patria Kessler,1932-02-23
9486,67,female,56018,silver,Ashlyn Adams,1953-10-02
9487,73,male,56021,bronze,Leslie Kunde,1947-09-09
9488,87,female,56017,bronze,Jeremy Berge,1933-03-10
9489,71,female,56014,gold,Malissa Hansen,1949-12-08
9490,98,male,56018,silver,Riley Denesik,1923-01-07
9491,69,male,56020,bronze,Grant Nikolaus,1951-05-18
9492,69,female,56017,bronze,Blanch Hahn,1951-10-02
9493,88,male,56014,gold,Nestor Koepp,1932-09-27
9494,97,male,56016,silver,Reginald Heidenreich,1923-04-14
9495,99,male,56021,gold,Stefan Effertz,1921-11-11
9496,78,female,56012,silver,Brynn Lindgren,1942-11-03
9497,91,male,56021,bronze,Chas Miller,1930-02-08
9498,89,female,56013,gold,Catina Denesik,1931-03-12
9499,72,female,56017,bronze,Leisha Runte,1948-11-18
9500,90,male,56020,gold,Earnest Cormier,1930-05-26
9501,88,male,56016,silver,Cyrus Balistreri,1932-05-07
9502,70,male,56012,bronze,Andrea Boyer,1950-08-31
9503,79,male,56013,bronze,Anton Wolf,1941-10-11
9504,86,male,56012,silver,Dwight McCullough,1934-03-10
9505,89,female,56019,bronze,Jolene Toy,1931-10-31
9506,77,female,56020,gold,Marcelina Reynolds,1943-03-28
9507,94,female,56012,gold,Noelia Olson,1926-12-07
9508,79,male,56015,silver,Dana Hamill,1941-05-25
9509,86,female,56012,silver,Angelina Feest,1935-02-25
9510,96,female,56015,bronze,Katherin Schaden,1924-03-30
9511,89,female,56015,gold,Marianela Mills,1931-12-08
9512,91,male,56019,gold,Lynwood Welch,1929-10-26
9513,97,male,56014,gold,Emery Braun,1923-12-27
9514,102,male,56018,gold,Trey Champlin,1918-12-22
9515,69,female,56016,bronze,Leola Hessel,1951-11-02
9516,66,male,56019,gold,Bert Collier,1954-07-27
9517,91,female,56013,gold,Evita Bartoletti,1929-05-22
9518,103,female,56014,silver,Catharine Wilkinson,1918-01-08
9519,98,male,56017,gold,Robby Sanford,1922-09-28
9520,82,male,56019,silver,Calvin Heller,1938-12-13
9521,93,female,56013,gold,Crysta Kerluke,1927-10-01
9522,101,female,56021,gold,Lucila Abbott,1919-11-13
9523,85,female,56015,bronze,Donella Streich,1935-08-20
9524,76,male,56019,bronze,Rodrigo Hickle,1944-05-16
9525,84,male,56014,silver,Ike Heidenreich,1936-11-05
9526,73,male,56016,bronze,Carlos D'Amore,1947-10-22
9527,102,male,56014,gold,Moses Swaniawski,1918-12-03
9528,89,female,56021,silver,Song Lemke,1931-11-04
9529,84,male,56012,gold,Florencio Labadie,1936-06-05
9530,95,male,56019,silver,Nolan Heaney,1925-05-21
9531,82,male,56013,gold,Dirk Sporer,1938-04-16
9532,70,male,56016,bronze,Rafael Gorczany,1950-06-27
9533,91,male,56018,silver,Michel Yundt,1929-03-29
9534,93,male,56014,silver,Arnold Shanahan,1927-07-12
9535,66,male,56012,bronze,Jeramy Mante,1955-02-04
9536,87,female,56017,bronze,Marisha Leannon,1933-10-10
9537,94,male,56017,gold,Pablo Kemmer,1926-04-24
9538,87,male,56017,silver,Nathanael Bergnaum,1933-05-28
9539,93,female,56021,bronze,Shanel Wiza,1927-05-03
9540,90,female,56014,silver,Charity Corwin,1931-03-08
9541,74,female,56020,silver,Raymond Effertz,1946-06-09
9542,67,female,56015,silver,Abbie Abernathy,1954-02-14
9543,103,male,56014,silver,Rodrigo Monahan,1917-11-06
9544,87,female,56014,gold,Vivian Sanford,1933-05-15
9545,89,female,56015,silver,Madonna Mitchell,1932-02-12
9546,98,male,56018,silver,Raymon Bahringer,1922-07-16
9547,71,male,56012,silver,Emmanuel Boyer,1949-03-09
9548,68,female,56015,silver,Bernadine Braun,1952-06-19
9549,68,female,56018,gold,Denice Ritchie,1952-04-30
9550,89,female,56016,gold,Jesusita Hilpert,1932-01-02
9551,84,male,56016,bronze,Dick Reinger,1936-05-18
9552,81,male,56019,silver,Buster Kohler,1939-04-26
9553,94,male,56016,bronze,Efren Hamill,1927-02-25
9554,98,female,56017,bronze,Tamiko Wisoky,1922-05-07
9555,103,female,56012,silver,Elsy Roberts,1918-01-25
9556,76,male,56019,silver,Max Gislason,1944-12-16
9557,67,female,56021,bronze,Shavonne Heller,1953-10-02
9558,77,male,56014,bronze,Raymond Hartmann,1943-05-10
9559,94,female,56015,bronze,Sol Bergnaum,1926-10-25
9560,74,male,56012,gold,Thomas Reynolds,1946-11-02
9561,99,female,56020,bronze,Laine Schaden,1921-05-25
9562,76,female,56021,silver,Roselia Nicolas,1945-02-24
9563,100,female,56021,bronze,Kathern Armstrong,1920-11-15
9564,68,female,56017,gold,Lieselotte Cronin,1953-02-09
9565,89,male,56017,silver,Dion Stokes,1931-08-25
9566,76,male,56017,gold,Jonas Lubowitz,1944-09-14
9567,68,male,56015,silver,Johnathan Walsh,1952-06-27
9568,93,male,56020,bronze,Mckinley Watsica,1927-12-04
9569,76,male,56019,bronze,Alvin Emmerich,1944-11-24
9570,68,female,56016,gold,Holli Denesik,1952-12-29
9571,104,female,56015,silver,Yi Orn,1916-04-14
9572,92,female,56020,gold,Syreeta Pouros,1928-11-19
9573,89,male,56021,gold,Junior Erdman,1931-08-22
9574,83,male,56021,bronze,Rex Lindgren,1938-01-18
9575,80,male,56013,bronze,Columbus Hessel,1941-02-13
9576,91,male,56018,silver,Dewey Ritchie,1929-10-11
9577,96,female,56012,silver,Helaine Schaden,1925-02-27
9578,76,female,56015,gold,Suzanna Donnelly,1944-03-14
9579,94,male,56012,bronze,Alan Predovic,1926-12-30
9580,104,female,56020,silver,Ileen Erdman,1917-02-06
9581,82,male,56016,gold,Willard Treutel,1938-09-18
9582,95,male,56016,gold,Leo O'Hara,1925-12-09
9583,73,female,56015,bronze,Renna Gleichner,1948-02-01
9584,77,male,56019,bronze,Wesley Dare,1943-07-20
9585,87,female,56018,gold,Kendra Nader,1933-12-17
9586,69,male,56018,gold,Rolf Tremblay,1951-07-19
9587,77,male,56017,silver,Wilfredo Abshire,1943-12-10
9588,98,female,56013,bronze,Bridgett Stehr,1923-02-20
9589,65,female,56016,gold,Anita Pfannerstill,1955-10-17
9590,68,female,56020,gold,Sharee Wilkinson,1952-09-08
9591,80,male,56013,bronze,Ozzie Okuneva,1941-01-11
9592,76,male,56020,gold,Drew MacGyver,1944-11-16
9593,84,male,56015,gold,August Blick,1937-01-31
9594,97,female,56012,bronze,Sherise Corwin,1923-08-31
9595,103,male,56018,silver,Yong Mayer,1917-10-20
9596,84,male,56015,bronze,Nathanial Hoppe,1937-01-05
9597,89,female,56016,bronze,Carmen Langosh,1932-01-05
9598,92,male,56017,gold,Edison Hammes,1928-06-25
9599,75,male,56020,bronze,Gene Batz,1945-11-10
9600,85,male,56017,silver,Mack Hermiston,1935-03-21
9601,99,male,56015,silver,Clay Fritsch,1921-07-28
9602,91,male,56020,gold,Millard Jones,1929-07-24
9603,100,male,56014,silver,Ashley Aufderhar,1920-12-28
9604,91,male,56017,gold,Grant Kris,1929-11-27
9605,75,male,56012,bronze,Courtney Cassin,1945-05-03
9606,69,male,56020,gold,Leonardo Padberg,1951-10-25
9607,96,male,56016,silver,Aubrey Halvorson,1925-01-22
9608,104,male,56016,gold,Kim Terry,1916-05-08
9609,73,male,56019,bronze,Cleo Gleason,1947-11-26
9610,88,male,56012,silver,Theodore Heathcote,1932-09-23
9611,81,male,56015,bronze,Avery Becker,1939-04-30
9612,99,male,56020,bronze,Terrance Robel,1921-07-05
9613,104,female,56015,bronze,Marvella Johnson,1917-03-09
9614,101,female,56013,gold,Lakia Kuphal,1919-03-26
9615,104,male,56015,bronze,Jerome Moore,1916-10-14
9616,98,male,56013,gold,Antonia Romaguera,1922-12-21
9617,104,male,56020,gold,Terrance Reichert,1916-06-23
9618,74,female,56015,bronze,Ta Predovic,1947-01-31
9619,89,male,56021,gold,Ira Hane,1931-07-14
9620,96,male,56015,gold,Patricia Nitzsche,1924-10-14
9621,92,male,56016,gold,Laverne Swaniawski,1928-12-11
9622,101,male,56018,gold,Nelson DuBuque,1920-03-05
9623,76,male,56021,bronze,Collin Collier,1944-06-29
9624,66,male,56021,bronze,Moshe Romaguera,1954-12-14
9625,81,female,56012,silver,Vertie Wilderman,1939-08-15
9626,97,female,56015,gold,Lexie Kling,1923-08-16
9627,86,male,56016,bronze,Buford Prohaska,1934-12-27
9628,103,male,56019,silver,Palmer Mills,1918-01-04
9629,92,male,56016,gold,Felix Willms,1929-01-22
9630,77,male,56015,bronze,Gregorio Cole,1943-06-18
9631,67,female,56020,silver,Larue Goldner,1953-09-08
9632,88,female,56012,silver,Claire Powlowski,1932-10-08
9633,90,female,56014,silver,Chung Ortiz,1930-04-06
9634,72,female,56020,silver,Jenifer White,1948-04-26
9635,66,male,56014,bronze,Edgardo Hilpert,1954-06-22
9636,82,female,56018,bronze,Scarlet Bruen,1938-08-26
9637,93,female,56017,bronze,Eusebia Parker,1927-08-25
9638,89,female,56013,bronze,Nell Hand,1931-11-10
9639,86,male,56014,gold,Samuel Doyle,1934-11-26
9640,93,male,56012,silver,Daren Krajcik,1927-04-03
9641,99,female,56019,silver,Latesha Collier,1921-06-08
9642,89,male,56013,bronze,Nicky Kiehn,1932-03-04
9643,76,female,56013,gold,Candace McLaughlin,1944-12-30
9644,84,male,56016,bronze,Herman Mraz,1936-12-08
9645,83,female,56021,gold,Shanika Boehm,1937-06-06
9646,96,female,56017,bronze,Kerry Senger,1924-06-08
9647,66,female,56014,gold,Anette Lehner,1954-08-12
9648,69,male,56021,bronze,Billie Kozey,1951-12-24
9649,101,female,56017,bronze,Mirella Crist,1919-07-26
9650,66,female,56017,gold,Racheal Sawayn,1954-11-14
9651,92,female,56017,bronze,Deidra Mertz,1929-01-03
9652,93,male,56017,gold,Shayne Bailey,1927-06-13
9653,93,male,56014,silver,Benny Yost,1927-09-18
9654,74,female,56018,gold,Leonor Funk,1946-05-03
9655,66,male,56017,silver,Rickie McDermott,1954-09-13
9656,65,male,56012,gold,Orville Shields,1955-06-22
9657,89,male,56014,gold,Jesse Bradtke,1931-03-15
9658,100,female,56021,bronze,Frank Deckow,1920-10-03
9659,103,male,56013,gold,Leif Nicolas,1917-11-24
9660,92,male,56021,bronze,Roy Yundt,1929-02-28
9661,82,male,56015,bronze,Wilber Monahan,1938-09-29
9662,68,female,56018,gold,Lore Willms,1952-08-03
9663,84,male,56020,silver,Eugene Nitzsche,1936-07-31
9664,72,male,56019,bronze,Rodolfo Monahan,1948-05-11
9665,66,male,56013,silver,Stewart Stroman,1954-10-11
9666,88,female,56019,gold,Birgit Walter,1932-10-06
9667,104,male,56012,silver,Mose Rohan,1917-02-07
9668,73,female,56020,gold,Latia McClure,1947-03-22
9669,97,female,56016,silver,Ashli Kozey,1923-04-08
9670,85,male,56019,bronze,Merlin Gorczany,1935-06-20
9671,94,male,56012,gold,Carlos Sipes,1927-01-13
9672,99,male,56015,gold,Pedro Huels,1921-12-11
9673,85,female,56017,bronze,Jeannie Volkman,1935-07-23
9674,66,male,56012,silver,Corey Predovic,1954-07-10
9675,78,male,56018,silver,Hollis Kihn,1942-08-03
9676,66,male,56014,bronze,Rico Williamson,1954-12-08
9677,69,female,56017,silver,Scarlett Koss,1952-01-04
9678,104,male,56015,bronze,Kurtis Bosco,1917-02-11
9679,84,male,56014,silver,Lonnie Leffler,1937-03-05
9680,90,female,56016,gold,Sherryl Huel,1930-09-10
9681,69,female,56019,gold,Cristy Johnston,1951-11-12
9682,94,female,56020,gold,Brian Schultz,1927-02-03
9683,73,male,56013,silver,Howard Moen,1947-10-20
9684,93,female,56012,gold,Sophia Kovacek,1927-08-10
9685,91,female,56013,silver,Leonore Graham,1930-01-21
9686,75,female,56013,silver,Eleanore Maggio,1945-10-15
9687,73,male,56018,bronze,Boyd Paucek,1947-07-12
9688,92,male,56015,bronze,Margarito Kunze,1928-09-17
9689,99,male,56012,bronze,Randy Lueilwitz,1921-06-05
9690,90,male,56014,silver,Garth Lemke,1930-03-20
9691,102,female,56018,gold,Glennie Spencer,1918-12-10
9692,73,female,56013,bronze,Lorrie Ratke,1947-05-15
9693,82,male,56019,gold,Asa Gleason,1939-01-15
9694,101,female,56012,gold,Melvin Sawayn,1919-12-06
9695,88,female,56017,bronze,Alise Pollich,1932-11-17
9696,81,female,56021,silver,Danae Halvorson,1939-09-10
9697,92,female,56017,gold,Lisbeth Rohan,1928-08-13
9698,89,male,56014,bronze,Jed Marks,1931-08-17
9699,65,male,56019,silver,Raymon Harris,1955-10-08
9700,81,female,56021,silver,Valentina Spencer,1939-05-25
9701,75,male,56016,silver,Deandre Welch,1945-04-28
9702,93,male,56013,silver,Howard Denesik,1927-07-12
9703,96,female,56021,silver,Tama Botsford,1924-09-30
9704,88,female,56021,bronze,Tamesha Kohler,1932-06-01
9705,73,female,56013,bronze,Corrie Hilpert,1947-08-30
9706,85,male,56021,gold,Coleman Doyle,1936-02-17
9707,65,female,56012,silver,Shena Yundt,1956-02-20
9708,74,male,56019,silver,Tobias Denesik,1946-05-04
9709,66,male,56012,gold,Shaun Brakus,1954-03-31
9710,90,male,56018,bronze,Tommy Mosciski,1930-07-23
9711,78,male,56015,gold,Deandre Hamill,1942-12-07
9712,79,male,56021,gold,Guadalupe Morissette,1942-02-25
9713,70,male,56019,silver,Thaddeus Aufderhar,1950-03-27
9714,76,female,56013,bronze,Charlie Schuster,1944-12-15
9715,100,female,56017,silver,Krissy Roberts,1920-08-23
9716,87,female,56015,gold,Evelynn Anderson,1934-01-24
9717,104,female,56020,silver,Lorina Zulauf,1916-09-09
9718,104,male,56020,bronze,Jamison Trantow,1916-06-25
9719,87,male,56015,silver,Donn Howe,1933-10-07
9720,78,male,56021,gold,Yong Senger,1942-08-04
9721,76,female,56016,bronze,Alvina Kuhic,1944-11-10
9722,103,female,56021,bronze,Clelia Paucek,1917-11-02
9723,79,female,56014,bronze,Meghan Greenfelder,1941-11-30
9724,92,female,56017,silver,Chanel Runolfsson,1928-07-23
9725,72,female,56021,bronze,Tashia Hessel,1948-04-27
9726,84,female,56016,bronze,Vanna Cummerata,1936-11-21
9727,104,female,56018,bronze,Milagro Schinner,1916-03-31
9728,67,male,56013,silver,Freddie Ryan,1953-03-09
9729,100,female,56014,bronze,Palmira Parisian,1920-03-19
9730,104,female,56015,gold,Ramonita Koss,1916-04-01
9731,84,female,56015,gold,Sheba Wintheiser,1936-12-15
9732,74,female,56013,silver,Alysia Crist,1947-02-16
9733,76,male,56012,bronze,Harley Hessel,1945-02-26
9734,103,male,56020,silver,Hilario Baumbach,1918-02-28
9735,68,male,56014,silver,Armand Lueilwitz,1952-03-26
9736,73,female,56014,silver,Darlena Macejkovic,1947-12-12
9737,76,male,56014,bronze,Stacey VonRueden,1945-01-24
9738,95,male,56015,gold,Gregorio Quitzon,1925-06-18
9739,77,female,56017,bronze,Shellie Oberbrunner,1943-06-21
9740,82,female,56014,silver,Gilberte Ratke,1938-11-15
9741,102,female,56015,silver,Arlyne Hagenes,1918-10-04
9742,77,female,56019,gold,Chantay Ortiz,1943-08-23
9743,104,male,56013,silver,Todd Reynolds,1916-08-07
9744,90,female,56012,bronze,Audrey Hammes,1930-06-09
9745,94,female,56020,bronze,Lorri Toy,1926-08-27
9746,94,female,56012,gold,Sheri Kassulke,1926-10-17
9747,102,female,56012,gold,Kerstin Pollich,1918-09-17
9748,92,male,56018,bronze,Steve Kilback,1928-06-23
9749,75,female,56017,silver,Norah Beier,1946-02-26
9750,91,female,56013,gold,Zonia McGlynn,1929-11-18
9751,66,female,56020,silver,Kayleigh Bayer,1954-04-05
9752,84,female,56020,gold,Lorraine Pfeffer,1936-06-04
9753,80,female,56020,silver,Sha Beer,1941-01-29
9754,82,male,56014,silver,Warner Mante,1938-04-26
9755,83,female,56017,bronze,Bari Ritchie,1937-10-17
9756,95,female,56017,bronze,Silvia Reichert,1925-05-13
9757,89,male,56012,bronze,Samual Gerhold,1931-03-31
9758,68,male,56012,gold,Ellis Tremblay,1952-10-12
9759,76,male,56020,silver,Aubrey Kihn,1944-04-04
9760,93,male,56020,bronze,Earnest Erdman,1928-02-17
9761,104,female,56013,gold,Cathi MacGyver,1916-11-14
9762,101,female,56017,silver,Ehtel Thiel,1919-07-11
9763,88,female,56021,silver,Arnetta Pagac,1932-06-26
9764,103,female,56012,bronze,Nu Cruickshank,1918-01-31
9765,99,female,56013,gold,Yoko Upton,1921-07-11
9766,81,female,56015,bronze,Georgeann Barrows,1939-08-08
9767,79,female,56014,gold,Willette Buckridge,1942-01-26
9768,94,male,56018,silver,Sebastian Marvin,1926-03-29
9769,73,female,56020,bronze,Madelyn Boyle,1947-12-26
9770,75,female,56013,silver,Mindy Gerlach,1945-08-09
9771,87,female,56014,silver,Lamonica Batz,1933-04-09
9772,88,female,56019,gold,Daniel Goodwin,1932-05-09
9773,73,male,56017,silver,Brian Ritchie,1947-08-11
9774,74,female,56015,silver,Fred Sipes,1947-01-28
9775,67,female,56021,bronze,Beverley Toy,1953-03-27
9776,69,male,56019,bronze,Monte Jakubowski,1951-04-18
9777,75,female,56019,bronze,Rea Hoeger,1945-07-03
9778,91,female,56012,bronze,Margo Kilback,1930-03-05
9779,80,female,56012,silver,Vasiliki Gorczany,1940-06-08
9780,102,female,56013,silver,Jeanine Vandervort,1918-08-18
9781,82,male,56020,silver,Antoine Hettinger,1938-06-16
9782,96,male,56020,bronze,Renaldo Tromp,1925-02-12
9783,66,female,56012,gold,Thomasena Williamson,1954-04-28
9784,97,female,56021,bronze,Basilia Lind,1923-10-05
9785,99,male,56019,bronze,Willard Mertz,1921-10-06
9786,100,male,56017,silver,Elvin Durgan,1920-05-11
9787,101,female,56020,silver,Charmain D'Amore,1919-06-20
9788,88,female,56015,gold,Tamela Welch,1932-08-02
9789,90,male,56019,bronze,Ike Miller,1930-11-14
9790,88,male,56019,bronze,Hoyt Bartell,1932-10-21
9791,87,male,56016,bronze,Edison White,1933-05-05
9792,99,female,56018,bronze,Pandora Nolan,1922-01-04
9793,76,male,56020,silver,Willian Lehner,1944-10-16
9794,71,female,56020,silver,Myrle Effertz,1950-01-02
9795,81,male,56021,gold,Emile Senger,1939-06-02
9796,86,female,56015,bronze,Erin Lakin,1935-01-08
9797,92,female,56016,gold,Nu Nitzsche,1928-09-07
9798,97,female,56015,bronze,Micheal Beier,1923-09-03
9799,101,female,56019,gold,Jeri Fay,1919-06-02
9800,76,female,56020,gold,Kristal Jast,1945-02-09
9801,80,female,56018,gold,Dimple Schowalter,1941-03-01
9802,97,male,56021,silver,Cornell Thompson,1923-08-04
9803,83,male,56018,gold,Joe Bartell,1937-06-17
9804,88,male,56020,bronze,Clarence Beier,1932-07-28
9805,74,male,56014,bronze,Gale Renner,1946-09-15
9806,102,male,56019,gold,Dallas Dicki,1918-07-15
9807,82,male,56013,bronze,Harold Wehner,1938-10-10
9808,88,female,56021,bronze,Eunice Christiansen,1932-12-16
9809,79,female,56017,bronze,Son Rutherford,1941-06-24
9810,98,male,56018,gold,Vito Bernier,1922-11-09
9811,103,female,56018,bronze,Kerri Donnelly,1917-12-11
9812,95,female,56014,bronze,Teressa Blanda,1926-01-06
9813,88,female,56012,silver,Khalilah Hoeger,1932-10-22
9814,97,female,56017,gold,Olevia Blanda,1923-06-01
9815,100,male,56017,bronze,Bobbie Robel,1920-05-01
9816,91,male,56017,gold,Kris Sauer,1929-10-08
9817,94,male,56019,gold,Willy Jenkins,1927-03-01
9818,84,female,56021,bronze,Ching Pouros,1936-12-02
9819,96,male,56019,bronze,Bradley Collier,1924-04-22
9820,83,male,56013,gold,Dexter Altenwerth,1937-10-04
9821,67,male,56012,bronze,Martin Mills,1953-08-30
9822,88,male,56014,silver,Lon Crist,1932-06-02
9823,104,female,56020,bronze,Johnetta Koch,1916-09-12
9824,68,female,56021,gold,Solange Mitchell,1953-01-05
9825,70,male,56012,silver,Irvin Cummerata,1950-04-22
9826,70,female,56012,silver,Dierdre Green,1950-07-15
9827,88,female,56014,bronze,Marguerite White,1933-01-23
9828,65,male,56019,silver,Richard Hermann,1955-05-25
9829,91,female,56012,silver,Samira Hagenes,1929-05-15
9830,68,female,56017,silver,Susana Veum,1952-09-25
9831,74,male,56020,bronze,Chi Streich,1947-03-06
9832,80,male,56019,silver,Colby Bins,1940-11-20
9833,71,female,56012,bronze,Demetria Gleason,1949-11-28
9834,82,female,56016,gold,Rosanne Johnson,1939-01-01
9835,78,female,56019,gold,Valorie Lindgren,1942-07-28
9836,90,male,56017,gold,Rafael Larson,1930-09-03
9837,103,female,56012,gold,Misti Sanford,1917-12-17
9838,93,male,56020,bronze,Joan Huel,1928-02-21
9839,104,female,56019,bronze,Na Kozey,1916-10-27
9840,82,male,56013,silver,Lauren Von,1938-10-11
9841,86,male,56017,silver,Mickey Welch,1934-05-18
9842,92,male,56021,bronze,Charley Gusikowski,1929-02-08
9843,70,female,56016,gold,Ericka Simonis,1951-02-16
9844,101,female,56021,silver,Rosario Emard,1920-02-07
9845,75,male,56014,bronze,Neville Simonis,1945-03-31
9846,79,female,56016,silver,Mana Schulist,1941-09-06
9847,66,female,56019,gold,Desirae Christiansen,1955-01-13
9848,65,male,56015,bronze,Milo Schuster,1955-07-14
9849,78,female,56021,gold,Monica McLaughlin,1942-08-16
9850,79,female,56016,bronze,Guadalupe Dickens,1941-11-09
9851,78,female,56021,silver,Allene Auer,1942-12-19
9852,94,male,56017,silver,Barrett Schinner,1927-01-12
9853,80,male,56018,gold,Shon Wisozk,1940-05-27
9854,103,female,56013,gold,Venetta Beier,1917-06-04
9855,87,male,56015,gold,Rickey Conn,1934-02-20
9856,99,male,56021,silver,Demarcus Turner,1921-08-13
9857,83,male,56013,bronze,Morris Beier,1937-07-14
9858,93,male,56020,bronze,Marty Gulgowski,1927-09-29
9859,71,male,56021,silver,Raymundo D'Amore,1950-03-05
9860,81,male,56018,silver,Winston Klein,1939-09-12
9861,88,male,56013,gold,Jed Howell,1932-08-19
9862,72,male,56020,gold,Rufus Flatley,1948-12-17
9863,89,female,56016,silver,Arletta O'Kon,1932-01-22
